date,hour,temp_KC,temp_KS,temp_MT,temp_ND,temp_OK,temp_SD,wind_east_KC,wind_east_KS,wind_east_MT,wind_east_ND,wind_east_OK,wind_east_SD,wind_north_KC,wind_north_KS,wind_north_MT,wind_north_ND,wind_north_OK,wind_north_SD
2018-04-18,1,284.3049,283.76422,270.31516,284.40292,292.32376,273.61063,-7.3941026,6.4050813,-0.09809662,-7.3478284,5.0171046,-2.6431324,1.1082759,-7.515635,1.3261209,1.0286727,5.4884033,-2.0722842
2018-04-18,2,283.58487,281.75607,270.05573,283.698,290.31702,272.58698,-6.084169,6.9318695,-0.23837487,-6.1171875,6.080262,-1.5982159,1.5073692,-7.5411987,1.3129126,1.4938428,0.06610409,-0.31324124
2018-04-18,3,283.49915,280.81473,270.16293,283.5241,288.93008,272.86987,-4.7156153,7.0841,-0.3803893,-4.8532543,5.240296,-0.083430335,1.763132,-8.174108,1.5794928,1.8557533,-2.90132,-0.88623536
2018-04-18,4,283.62234,279.50165,270.20383,283.66406,288.19916,273.1004,-1.2839506,6.929088,-0.41315636,-1.7425501,5.045055,0.51059234,0.92563903,-7.983723,1.5571433,1.2991526,-4.695929,-2.3315182
2018-04-18,5,283.11343,278.34103,270.16232,283.30792,287.30215,273.25412,3.155566,6.923274,-0.14248174,2.7449973,5.151165,1.261667,-2.014137,-7.065478,1.5554557,-1.4577645,-5.62179,-1.334452
2018-04-18,6,281.74722,277.95334,270.32977,282.047,285.96518,273.33624,5.4632516,6.806058,0.34928036,5.4464817,5.0901384,1.4710495,-4.539112,-6.503987,1.5850356,-4.2075553,-6.6727433,-1.6960465
2018-04-18,7,280.339,277.80353,270.68805,280.60486,284.1904,273.37717,6.4341283,6.636667,1.0989556,6.522912,4.81191,1.4689915,-4.5556226,-6.414115,1.3026849,-4.512867,-7.108661,-1.6211408
2018-04-18,8,279.36325,278.92,271.22797,279.5761,283.8484,273.51108,7.1767945,6.6314564,1.7750784,7.2867794,4.7643523,1.3038065,-4.0959606,-6.808067,0.84908867,-4.0362945,-7.380114,-1.5532292
2018-04-18,9,279.0468,280.9169,271.8808,279.11703,284.79932,273.62854,7.4242992,6.709236,2.2708585,7.5613112,4.9205294,1.1564842,-4.0664363,-7.8771367,0.46468544,-3.9859612,-8.290021,-1.9537607
2018-04-18,10,279.4774,282.8977,272.5522,279.51505,286.2142,273.88232,7.537714,6.3227234,2.552079,7.674721,4.733662,0.92445856,-4.2723746,-8.860051,0.10612697,-4.164498,-8.746195,-2.570914
2018-04-18,11,280.32996,284.53546,273.40063,280.31677,287.84152,274.31412,7.5753193,5.875295,2.725873,7.6890807,4.618534,0.9897396,-4.687543,-9.535504,-0.19368222,-4.555445,-8.733325,-3.4019744
2018-04-18,12,281.60825,285.98517,274.67355,281.64603,289.47696,274.72696,7.6966896,5.701366,2.7341216,7.764627,4.694553,1.2966394,-5.2667155,-9.752967,-0.46787804,-5.1613417,-8.549666,-4.1106677
2018-04-18,13,281.91412,287.22858,276.26035,281.9992,290.90717,274.9741,7.6842675,5.6601615,2.5521169,7.7516084,4.734263,1.3795631,-5.658365,-9.835276,-0.8154531,-5.5812235,-8.45345,-4.548156
2018-04-18,16,282.71405,289.1627,280.27762,282.69672,293.13928,275.82584,6.9627028,5.0038815,1.2783928,6.95652,4.0188084,1.4315825,-6.097974,-8.96465,-2.2172058,-5.985795,-7.8489223,-5.4501033
2018-04-18,19,281.507,287.66003,278.7764,281.45642,291.3108,275.994,4.8943834,3.236328,-1.2653165,5.0214186,1.6145431,1.4122682,-5.7536726,-7.428752,-2.6572855,-5.731597,-5.461043,-3.982265
2018-04-18,22,279.6524,281.20197,274.65747,279.5051,284.4993,272.7204,2.4506137,0.62770784,-1.7348921,2.357072,-0.1679872,1.849195,-1.4942633,-2.9400675,-1.8312676,-1.3787653,-2.32594,-2.8498626
2018-04-19,1,275.40646,278.73483,273.74588,275.54352,281.29996,271.7919,1.9656657,-0.5527594,-2.2142038,1.9754938,-0.8794592,1.3791552,-4.531546,-2.073974,0.71175957,-4.623005,-2.2227328,-1.114743
2018-04-19,2,274.29807,277.7333,273.22296,274.42368,280.44614,271.12634,2.1903985,-0.67602676,-1.9539379,2.1927845,-0.5640882,1.3455545,-3.4365866,-1.9326302,0.9323699,-3.5005603,-2.1072898,-0.81565577
2018-04-19,3,273.50156,276.6678,272.77286,273.6407,279.6421,270.5612,2.4571779,-0.5070346,-1.8830569,2.4677896,-0.2497462,1.2693073,-2.943906,-1.7711235,0.97327644,-2.985519,-2.2274213,-0.5610466
2018-04-19,4,273.02188,275.81787,272.42096,273.16064,278.49658,270.01917,2.4302747,0.10816355,-1.8983253,2.4498096,-0.04898066,1.2916849,-2.9598815,-1.6429322,0.99473447,-2.997599,-2.5219605,-0.27080402
2018-04-19,5,273.0369,275.11435,272.0909,273.13132,277.18497,269.26657,2.1148937,0.5426642,-1.9589136,2.136499,-0.16329092,1.1571428,-3.2326992,-1.5598755,1.0389023,-3.2439504,-2.795509,-0.062969536
2018-04-19,6,273.18182,274.44916,271.8861,273.21878,276.02988,268.24542,1.6831582,0.6831098,-2.0675347,1.7056808,-0.49849775,0.9921269,-3.4950194,-1.5754085,1.1224805,-3.4626358,-2.9450727,0.0908138
2018-04-19,7,273.538,273.7657,271.75146,273.51456,275.09903,267.44714,1.2467731,0.6443576,-2.1422646,1.271864,-0.8936802,0.88482773,-3.7767508,-1.6794826,1.2929841,-3.7255602,-2.8661563,0.18887639
2018-04-19,8,274.80515,275.4723,271.80853,274.79144,278.1702,268.12677,0.8305227,0.18809035,-2.2534873,0.8528862,-1.8612974,0.8862613,-4.624368,-1.4658998,1.376278,-4.60499,-2.8742852,0.27236518
2018-04-19,9,276.02994,279.0808,272.08557,276.04437,281.32697,270.59277,0.47396013,-1.650366,-2.2930994,0.48502937,-3.5848765,0.86889046,-4.8458695,-2.7142704,1.412374,-4.8477097,-4.404422,0.39243048
2018-04-19,10,277.55246,280.84064,272.54266,277.58258,283.10983,273.73053,0.013028087,-1.9462714,-2.3263602,0.0062737893,-3.2204084,0.8620192,-4.768523,-3.1390278,1.3247277,-4.770224,-5.1198483,0.4979123
2018-04-19,11,279.3274,282.51468,273.21875,279.3498,284.765,276.2183,-0.3011784,-1.8128644,-2.5205088,-0.29798326,-2.5646706,1.2812296,-4.45296,-2.5657737,1.0555373,-4.450283,-5.4763293,0.45059374
2018-04-19,12,280.99664,284.12888,274.03162,281.0031,286.30002,277.9281,-0.5411757,-1.8771855,-2.5826743,-0.5200433,-2.028507,1.6995155,-4.045472,-1.8667909,0.8184091,-4.046822,-5.498252,0.4233629
2018-04-19,13,282.62894,285.62134,274.99075,282.61942,287.71002,279.06573,-0.8871575,-2.245015,-2.8715706,-0.8495008,-1.7808046,2.1964295,-3.7597606,-1.2535361,0.40346396,-3.7753346,-5.220295,0.6262845
2018-04-19,16,285.76425,288.45258,277.9887,285.72003,290.13937,280.0808,-2.3348103,-4.1063466,-4.2824135,-2.2778893,-2.3645098,2.3414996,-2.5423229,0.758298,-0.24252424,-2.5959551,-3.7501512,1.4455117
2018-04-19,19,284.64075,286.88138,277.78693,284.5909,288.418,277.4225,-2.8713515,-5.6362453,-4.718467,-2.815204,-3.785602,1.2734814,-1.4035856,2.2712333,-0.017166683,-1.445317,-1.3526675,1.7639257
2018-04-19,22,279.8125,280.04114,276.3272,279.90817,281.15323,272.6314,-2.380509,-3.356004,-3.999493,-2.3445053,-3.1089709,0.77344036,-0.42206013,1.3474036,1.143937,-0.45211574,-0.09697224,1.7075832
2018-04-20,1,277.72717,278.41528,275.36835,277.79913,278.47357,269.89175,-2.0723495,-3.327893,-4.1290264,-2.0842884,-2.498212,0.55159414,0.72388893,2.987657,1.1601903,0.6811842,0.08974926,1.520093
2018-04-20,2,277.0595,278.02106,274.9627,277.13834,278.02078,269.71515,-2.1426656,-2.9069266,-4.16006,-2.152787,-2.1856074,0.4544581,0.62410885,3.398162,1.2933176,0.59601986,-0.14785694,1.4929996
2018-04-20,3,276.33316,277.57297,274.7358,276.3935,277.5879,269.93192,-2.1537745,-2.4498856,-4.057441,-2.1400535,-2.2039871,0.31725124,0.5622208,3.5604599,1.1707933,0.54483205,-0.28609324,1.7182548
2018-04-20,4,275.6233,277.18808,274.5586,275.68506,277.01923,270.009,-2.1887453,-2.410528,-3.8597279,-2.1578302,-2.2775705,0.20544653,0.62125415,3.4386647,1.1377759,0.587427,-0.28818157,1.6532887
2018-04-20,5,275.01535,276.86047,274.30878,275.09073,276.45395,269.96378,-2.1458576,-2.4725509,-3.7307951,-2.1236153,-2.4232788,-0.094790064,0.6813802,3.4503608,1.0103164,0.64062184,-0.3231758,1.7539164
2018-04-20,6,274.45563,276.61063,273.90955,274.54108,276.11127,270.00882,-2.1240883,-2.5112066,-3.6232955,-2.0951576,-2.7163155,-0.40209556,0.5296647,3.495126,0.95263714,0.48704335,-0.06652173,1.8862115
2018-04-20,7,274.08856,276.49527,273.44446,274.18326,275.9297,269.82526,-2.234186,-2.963471,-3.5806265,-2.1934528,-2.9929557,-0.60341114,0.3875169,3.6601183,0.7673183,0.3234749,0.35630274,2.118272
2018-04-20,8,277.7041,277.9939,273.16818,277.72205,278.9772,270.27148,-2.1205559,-3.365469,-3.7476022,-2.0705154,-3.6891499,-0.65869975,1.1181234,4.334331,0.520709,1.032264,1.60835,1.9637756
2018-04-20,9,281.66705,279.26175,273.14008,281.6647,282.35202,271.64038,-2.6951208,-3.0582345,-3.7076123,-2.6780355,-4.541076,-0.6843712,2.7907631,4.698157,0.6384457,2.6811852,3.6420882,1.8277893
2018-04-20,10,283.57135,280.86887,273.35815,283.56107,283.94043,273.65967,-3.1027014,-3.1859818,-3.6155593,-3.1069531,-4.9525394,-0.93227226,4.611376,4.900446,0.6313572,4.5168285,5.136309,1.9934803
2018-04-20,11,284.87015,282.66043,273.85788,284.85492,285.2081,275.74677,-3.47882,-3.197617,-3.4335504,-3.4528341,-4.8350782,-1.4591043,4.1805234,5.3287435,0.73296565,4.081795,5.089249,2.4244785
2018-04-20,12,286.10715,284.23676,274.67413,286.08896,286.70847,277.92813,-4.065889,-3.2876134,-3.07148,-4.040373,-4.3973227,-1.9003313,3.6932266,5.598519,0.6145411,3.5812373,4.9812446,2.6086643
2018-04-20,13,287.23618,284.8297,276.11212,287.21408,287.5123,280.03433,-4.578488,-3.3214567,-2.8747678,-4.560366,-4.191922,-1.9650294,3.2964628,5.2089267,0.13139325,3.1758258,4.8245296,2.959824
2018-04-20,16,289.07983,285.13794,283.117,289.05,289.72992,282.333,-5.209354,-3.5801246,-3.2123468,-5.231657,-5.3608503,-0.90903914,3.0637417,3.2684784,-0.0762104,2.983264,4.4214406,3.7522562
2018-04-20,19,286.96188,283.76624,285.7036,286.91022,287.97336,279.1842,-4.555066,-0.6489548,-3.5337327,-4.4816937,-3.4218745,-1.6060915,1.5742412,0.28192714,1.0909716,1.5145344,4.536563,2.0459356
2018-04-20,22,283.08316,281.19513,281.6256,283.03708,284.62924,276.32034,-3.5185406,-3.8625622,-2.4116955,-3.5594227,-2.386392,-0.47538278,-0.13557628,1.5534189,0.114374444,-0.12745191,1.8648539,2.9174616
2018-04-21,1,280.9139,280.44434,280.08282,280.90308,284.4893,275.596,-2.840079,-5.569903,-0.33441392,-2.8422,-1.6606735,-0.35698828,-1.0334746,1.8762839,4.792595,-1.0188841,-1.2407964,2.3353438
2018-04-21,2,280.67184,280.3087,279.00223,280.64587,283.96722,275.40192,-3.2943928,-5.6039267,-0.23343776,-3.2438595,-3.3811157,-0.33383262,-0.43977687,1.8837667,4.5651665,-0.4308613,-1.0257227,2.2529461
2018-04-21,3,280.45563,280.28354,278.08014,280.43442,283.36145,275.11966,-3.4427848,-5.340968,-0.27752393,-3.42871,-4.7361197,-0.5896521,0.30611286,1.9094269,4.316516,0.30628476,-0.22663459,2.3158286
2018-04-21,4,279.95312,280.19952,277.30588,279.94318,282.69308,274.84692,-3.037567,-5.267282,-0.23745973,-2.991672,-5.501989,-0.9543674,0.259584,1.436985,4.1387405,0.26688936,0.5517533,1.8176944
2018-04-21,5,279.6644,280.05066,276.7535,279.61212,282.38562,274.6384,-3.3744483,-5.339562,0.008193734,-3.288642,-5.2290206,-1.2085704,0.050491944,0.8472697,4.075092,-0.0032289869,1.2344282,0.86369705
2018-04-21,6,279.6825,279.89587,276.75394,279.62134,282.06418,274.5182,-3.8768654,-5.188375,0.384736,-3.834512,-5.563718,-1.180982,0.086008936,0.7492046,4.1488714,-0.0031442477,0.9632684,0.43835843
2018-04-21,7,279.94995,279.71213,277.05444,279.9247,281.7969,274.5332,-4.190947,-5.0933166,0.6536836,-4.2019906,-5.967189,-0.93380356,0.48422268,0.5815125,3.9673126,0.3995513,1.1040516,0.6715638
2018-04-21,8,280.33633,279.63046,277.2912,280.37006,281.7364,275.2646,-3.7648823,-4.8804164,0.16060607,-3.9000466,-5.4074564,-0.8238093,0.82139325,0.3351348,3.648357,0.7625586,1.447279,0.6111006
2018-04-21,9,280.53326,279.6926,278.88684,280.6419,281.7593,276.582,-2.6515062,-4.4950547,0.014301057,-2.9048555,-6.2395983,-0.95862716,0.60663944,-0.18108036,4.5306306,0.6171703,0.48296693,1.1455692
2018-04-21,10,281.17596,279.91742,280.83603,281.30856,281.9447,277.63474,-2.7002072,-4.5525284,0.0337826,-2.9334252,-5.8390484,-1.232802,-0.51916504,0.22250162,5.432502,-0.45800224,0.778069,1.4278862
2018-04-21,11,281.4572,280.1125,282.85263,281.58655,282.20718,279.0306,-2.1312063,-4.3735495,-0.2687715,-2.3127482,-5.2322607,-1.6276946,-0.13325265,-0.20628405,5.7476935,-0.015560531,0.35784125,1.2794424
2018-04-21,12,281.45917,280.3458,284.70926,281.61093,282.5928,280.49277,-2.0754535,-4.175649,-0.3707825,-2.157463,-4.8082447,-2.1288288,-1.4565984,-0.76528925,6.0587554,-1.3933022,-0.14838381,1.0520526
2018-04-21,13,282.46118,280.58527,286.32364,282.68298,282.96545,282.2455,-2.3554053,-3.7845793,-0.434246,-2.504091,-4.4377923,-2.679246,-2.2479446,-1.2047851,6.5651484,-2.092909,-0.60341626,1.2296252
2018-04-21,16,284.0884,280.67365,288.8733,284.43738,283.59137,283.40182,-2.3879905,-3.8143141,-0.5407586,-2.4788904,-4.090659,-3.5893228,-2.6940494,-2.1342232,8.457977,-2.4825022,-2.412287,2.463136
2018-04-21,19,284.05884,280.12872,288.20966,284.34882,283.3551,281.29495,-1.5659547,-2.9814596,-0.3010373,-1.7299815,-3.0813224,-2.4866989,-1.6832113,-1.7275858,7.0528364,-1.4498519,-4.296683,2.7020981
2018-04-21,22,282.82764,279.6537,283.76105,282.95346,282.85217,277.29056,-2.2062578,-1.8801154,-1.721471,-2.2839499,-1.9484156,-1.389594,-0.63053834,-2.0165384,5.592728,-0.4351895,-5.3297935,2.3568976
2018-04-22,1,282.1011,279.1741,282.9004,282.1308,281.09543,274.6347,-3.481807,-0.008768365,2.5431206,-3.4502902,2.2724113,-0.8604692,-1.4309236,-3.1086771,1.8772562,-1.4610803,-5.1203084,2.2288868
2018-04-22,2,282.00348,279.1214,281.9796,282.0635,280.8154,274.06067,-3.614561,0.5087456,2.9060345,-3.6203423,2.891209,-0.7449039,-2.5161974,-3.4954703,0.30368522,-2.560659,-4.6416807,2.3114698
2018-04-22,3,282.05118,279.03812,281.20035,282.1275,280.4806,274.07773,-3.8525777,1.130828,2.718028,-3.89642,3.7041614,-0.52840275,-3.1312735,-3.7221262,-0.13490406,-3.19116,-4.367053,2.5613267
2018-04-22,4,282.15112,278.9927,280.59564,282.2279,280.27283,274.41043,-3.7589295,1.5080706,2.6951373,-3.8276503,4.4043684,-0.18405765,-3.634375,-3.8742082,0.08999167,-3.7067587,-4.3686833,2.5445352
2018-04-22,5,282.2356,278.9257,279.85175,282.30637,280.32996,274.67947,-3.6958506,1.6611542,2.8830652,-3.788161,4.7988257,0.04662419,-4.010263,-3.9626255,0.38070792,-4.041633,-4.540767,2.1282208
2018-04-22,6,282.28845,278.8929,278.913,282.352,280.6181,274.69937,-3.9332392,1.7940652,3.0759318,-4.0008883,4.890831,-0.122575834,-4.181539,-4.0983,0.36796686,-4.1809044,-5.146555,1.8983412
2018-04-22,7,282.30832,278.8831,277.86407,282.36957,280.74673,274.42133,-4.0970945,1.7545843,3.1900287,-4.186359,4.678107,-0.3540482,-4.5892687,-4.25488,0.27876455,-4.555606,-5.8635774,1.8759235
2018-04-22,8,282.33353,279.35016,278.06198,282.37585,280.96716,275.69223,-4.3707113,1.3312526,3.5208526,-4.4982667,4.5056,-0.28549108,-4.62603,-4.65547,0.25815246,-4.5821776,-6.418375,1.8245217
2018-04-22,9,282.1994,280.23657,279.5337,282.2253,281.78784,278.35187,-4.5266027,0.74466515,4.154932,-4.6355286,4.3192043,-0.21289898,-4.429366,-5.157231,-0.055452883,-4.3727784,-6.993325,2.074547
2018-04-22,10,282.09128,281.56845,281.45377,282.096,282.8843,281.3791,-4.8399653,0.61632925,4.3366404,-4.8899703,4.3178377,-0.21668786,-4.2673793,-5.267947,-0.32016927,-4.197301,-7.291623,2.546754
2018-04-22,11,282.46362,283.44348,283.58743,282.46786,283.9545,284.1854,-5.2184873,0.593805,4.3237605,-5.233965,4.458786,-0.09099838,-4.182318,-5.5718837,-0.0028835454,-4.154442,-7.35316,3.1545267
2018-04-22,12,284.05658,285.45798,285.35727,284.10385,285.39676,285.84586,-5.7708206,-0.051289443,4.850733,-5.8482223,3.8147342,-0.27845183,-4.0604634,-5.8460603,0.67705095,-4.037918,-7.6374454,3.6234355
2018-04-22,13,286.2901,286.6282,286.50394,286.2557,286.5364,286.95267,-6.7185097,-1.1923404,6.2676816,-6.8419323,3.1263287,-0.5025284,-3.4459872,-5.570081,0.3343186,-3.400004,-7.624514,3.955175
2018-04-22,16,287.77466,287.2552,288.06415,287.80737,288.00797,288.20117,-5.342394,-2.3756258,5.9885073,-5.55882,2.5079343,-0.7032413,-1.5840905,-4.3598056,-0.6289165,-1.5481956,-5.9476614,4.909494
2018-04-22,19,287.0078,286.73605,287.14783,287.04465,289.09427,285.65656,-2.8151078,-3.0056248,4.7700863,-2.8180096,1.2171956,-1.2221034,-1.5548255,-3.234497,-1.5311415,-1.5242593,-5.357587,4.628597
2018-04-22,22,285.9199,283.47745,283.08188,285.9458,284.00754,279.69705,-2.0988324,-2.245465,2.1623127,-2.0696564,-0.17311996,-0.67791814,-2.9444308,-1.6395249,-0.98385835,-2.9893777,-4.177,3.3548083
2018-04-23,1,283.1384,282.6748,281.0046,283.2323,281.95068,276.25293,-2.1052024,0.26419613,1.2294627,-2.0817418,1.9087777,-0.044932082,-3.4970372,-0.5536386,-2.2038386,-3.5928788,-3.3929505,2.963746
2018-04-23,2,282.2927,282.02258,280.12402,282.4447,281.56937,275.63098,-1.6961834,0.84662086,0.7139542,-1.6551698,2.00677,0.049159307,-3.5481012,-0.8151253,-2.4957476,-3.6534095,-3.3282907,3.001191
2018-04-23,3,281.53677,281.36038,279.23737,281.73578,281.3832,275.065,-1.4214429,1.1053904,0.5215238,-1.4120824,2.0275464,0.13656995,-3.6631882,-1.0757318,-2.232265,-3.765592,-3.2671359,2.9208837
2018-04-23,4,281.07596,280.62903,278.04025,281.34628,281.0326,274.6259,-1.2538189,1.3218817,0.7951261,-1.2724336,2.163489,0.27863377,-3.6995885,-1.3106393,-1.8724393,-3.7878873,-3.2252846,2.7534633
2018-04-23,5,280.81757,279.96408,277.30008,281.1163,280.5458,274.311,-0.93961096,1.3388721,0.9926499,-0.96623385,2.2369478,0.43288067,-3.6778257,-1.3975962,-1.7796851,-3.7471054,-3.3299603,2.5041559
2018-04-23,6,280.88852,279.30124,277.01968,281.19482,280.03232,274.06995,-0.7766519,1.3073336,0.7394669,-0.8297207,2.204213,0.6041285,-3.736293,-1.4065853,-2.1476743,-3.799071,-3.3031409,2.2348077
2018-04-23,7,281.22653,278.76086,276.33432,281.50122,279.5849,274.2557,-0.75519764,1.3942516,-0.080548376,-0.81029874,2.131287,0.6329183,-3.7909906,-1.3910147,-2.8859036,-3.8442059,-3.0743716,2.1222758
2018-04-23,8,282.35855,280.31897,276.6622,282.45578,282.2958,277.1296,-0.83725214,1.1846392,-0.7978275,-0.8701515,1.8742349,0.71776736,-3.988204,-1.0238538,-3.357565,-4.017686,-3.51322,1.8069326
2018-04-23,9,283.69965,284.8126,277.04715,283.69318,285.95587,281.09927,-1.0567985,0.2224624,-0.79260427,-1.0899329,1.4564624,1.0130008,-4.186795,-1.0313265,-3.2373488,-4.217301,-4.0691586,2.0362206
2018-04-23,10,285.32886,288.0236,277.25537,285.3367,289.11572,284.5119,-1.252842,-0.32434672,-0.77292454,-1.2959385,1.2993436,0.95154214,-4.292407,-0.06463192,-3.1800985,-4.338694,-4.322937,2.0705218
2018-04-23,11,287.44406,290.08102,277.67908,287.46265,291.5226,287.35104,-1.1657503,-0.14361987,-0.3731532,-1.1962711,1.8724227,0.915175,-4.3865733,0.18709564,-2.8980155,-4.428659,-5.1243415,2.1167793
2018-04-23,12,289.9715,291.5322,278.4884,289.96796,293.2102,289.20157,-0.9410436,-1.1115943,0.015072348,-0.9278889,1.3036326,0.6014313,-4.6757226,0.390444,-3.1316893,-4.688688,-6.1222653,1.8460081
2018-04-23,13,291.8232,292.67752,279.764,291.7855,294.36642,290.16934,-1.4292146,-1.781804,0.32624045,-1.3885068,0.21166883,0.09781995,-5.257513,0.9955014,-3.4770987,-5.236072,-6.0626335,1.6533732
2018-04-23,16,293.2972,294.4579,282.0419,293.30655,295.78583,291.27322,-2.3811553,-1.8314548,0.96498966,-2.4533746,-0.7664004,-0.6475488,-4.8226743,2.6551762,-3.5332685,-4.794772,-4.791999,1.5390649
2018-04-23,19,290.47266,293.33716,282.63547,290.43884,293.83353,289.31177,-1.6550637,-2.315856,0.8887217,-1.6881325,-1.7018584,-2.2077448,-2.608259,2.6615283,-4.2199607,-2.633345,-2.6608214,0.61387026
2018-04-23,22,287.64825,287.41492,279.63004,287.79074,288.6336,284.97168,-1.9834023,-2.5058515,0.20574851,-1.9798127,-1.2645679,-1.5635694,-1.6782486,1.5099036,-2.4864964,-1.7217244,-0.95243686,0.91951895
2018-04-24,1,283.79962,284.1789,277.9361,283.8572,287.30746,283.89636,-0.47429484,-2.3941474,0.73280805,-0.38069272,0.038330022,-0.97002786,-2.3330886,1.5554549,-2.3580785,-2.3755684,0.042986747,-0.46998107
2018-04-24,2,282.8572,283.28473,277.2276,282.90848,286.71246,283.2365,-0.077626,-2.2445269,0.49905083,-0.013477869,-0.31729528,-0.7261851,-2.336284,1.2900566,-2.2898767,-2.363703,-0.018418616,-1.4535332
2018-04-24,3,281.97607,282.85428,276.47476,282.01877,285.98218,282.4989,0.18897848,-1.8370118,0.52221036,0.22563672,-0.8946478,-0.6778666,-2.3639371,0.92037433,-1.8438923,-2.374238,0.08427506,-2.721805
2018-04-24,4,280.96606,282.459,275.68027,281.02216,285.18433,281.62604,0.5719835,-1.2885768,0.8166009,0.59266603,-1.0322672,-0.79395294,-2.4783819,0.43614706,-1.3681196,-2.4797444,0.100898825,-4.1966734
2018-04-24,5,279.95755,282.5136,275.0457,280.02863,284.6306,280.61816,0.6058507,0.3515681,1.1249014,0.6341495,-0.85866594,-1.0043806,-2.478435,-0.8614375,-1.067193,-2.482745,-0.24290088,-5.398198
2018-04-24,6,279.11093,282.68845,274.49637,279.19614,284.03653,279.58002,0.5075157,1.0245085,1.2141751,0.5257488,-0.724605,-1.3867736,-2.4076033,-1.7816902,-1.0223569,-2.4093878,-0.72379655,-6.5051003
2018-04-24,7,278.80112,282.542,274.04263,278.893,283.5896,278.86707,0.5853457,-0.2687002,1.1707442,0.5860155,-0.25992954,-1.9760506,-2.3221393,-1.3036078,-0.8445189,-2.3253546,-0.82169056,-6.996565
2018-04-24,8,282.05826,283.15503,274.79913,282.0871,285.18518,278.85056,0.16240834,-0.48576316,0.98132575,0.16838154,0.15363637,-2.4100025,-2.1205566,-1.227385,-0.29347393,-2.1853669,-0.54465693,-7.1000686
2018-04-24,9,286.19357,284.5739,277.9643,286.10583,289.5222,279.1932,-0.29489195,0.14963704,0.37063706,-0.25404513,-0.8842282,-2.9462605,-2.2929122,-1.3440113,0.3829442,-2.3140373,0.2888846,-7.219994
2018-04-24,10,289.71802,285.01547,280.60703,289.60403,292.45502,279.81424,-0.41630605,0.6823654,0.70967656,-0.403849,-1.5703533,-3.650626,-3.0567853,-1.0492105,1.731745,-3.0668411,1.0808556,-7.240091
2018-04-24,11,291.79135,284.79382,282.20334,291.69724,294.1676,279.9758,-1.3113902,1.8078973,1.3828083,-1.2813017,-1.6583675,-4.072017,-4.6178627,-1.53636,1.8951955,-4.6084943,1.2658054,-6.9594455
2018-04-24,12,292.91605,283.83008,283.44394,292.82852,295.42737,280.03668,-1.7704114,3.0558689,1.9552467,-1.7361596,-1.9368498,-4.131738,-4.736437,-2.725217,1.2960052,-4.7520256,1.0869697,-6.6340203
2018-04-24,13,293.83337,282.63495,284.62256,293.74744,296.41077,280.14676,-1.5716789,3.4003043,2.289682,-1.5291737,-2.2732584,-3.766559,-4.3039145,-4.166738,0.26555064,-4.3268495,1.1201719,-6.52608
2018-04-24,16,295.049,281.2038,286.89963,294.9631,297.71933,280.47882,-0.34881538,2.0307643,3.4051642,-0.28536746,-3.1390512,-0.9816972,-4.07673,-4.8163333,0.47877768,-4.0946717,0.8023592,-5.2117352
2018-04-24,19,292.29004,279.837,286.81876,292.35593,295.4829,283.12393,1.0513608,3.0628512,3.8031623,0.9196445,-2.7468746,-0.4976274,-3.0769668,-5.987759,1.3418853,-3.0332913,-0.78078276,-5.488622
2018-04-24,22,287.81467,278.081,282.9473,288.01385,290.56754,276.77148,2.5669863,3.5157788,1.4126009,2.3184273,-1.3845168,0.6827445,-2.8326502,-6.87365,2.2906165,-2.7659059,-2.010948,-2.7845733
2018-04-25,1,284.95645,277.94638,278.98233,284.96716,290.21365,274.03766,2.192853,3.3856986,1.8396763,2.3059723,-0.20487128,-0.39070326,-5.0325956,-4.0470495,2.8532393,-4.961463,-2.3399265,-2.9434426
2018-04-25,2,284.67624,277.37988,277.6206,284.66736,289.48544,273.39816,1.3617651,3.2633207,2.210365,1.4626954,0.67676514,-0.307081,-4.674292,-3.7331328,2.7436006,-4.6092567,-2.8397639,-2.6280046
2018-04-25,3,284.23343,277.1088,276.454,284.1901,288.56525,273.10556,1.0448792,3.0333285,2.3513286,1.0616386,1.6114703,-0.13379967,-4.2416134,-3.6072102,2.7576344,-4.180347,-3.5408294,-2.33374
2018-04-25,4,284.28516,277.05136,275.4452,284.2329,287.4625,272.98938,1.7626703,3.0876994,2.269966,1.7159009,1.4237064,0.07431468,-4.0672445,-3.282725,2.914186,-4.0370092,-4.8638053,-2.135486
2018-04-25,5,284.3104,277.07715,274.62418,284.32272,286.32864,272.93134,1.9731877,3.4774318,2.0768094,1.975349,0.60252863,0.28387615,-3.6697078,-3.2700748,3.1724806,-3.6743488,-5.667973,-1.961904
2018-04-25,6,284.01318,276.80695,274.1328,284.05667,285.1728,272.99713,1.0581332,3.2511768,1.8509101,1.055479,0.5253257,0.54579216,-3.5927944,-3.3463066,3.5093157,-3.5777743,-6.0958147,-1.5274433
2018-04-25,7,283.65387,276.53558,273.89932,283.63425,284.07883,273.52307,0.138163,3.0562258,1.7524703,0.12440668,1.0717199,0.77879846,-3.7939215,-2.822784,3.8330162,-3.7750008,-6.432351,-0.9383223
2018-04-25,8,284.78522,277.3297,275.56274,284.85867,282.82828,276.06323,-0.5865222,3.3389778,2.0601778,-0.6490222,1.37268,0.6326445,-3.484183,-2.6843958,4.324249,-3.5291529,-6.8218517,-0.03461792
