date,hour,load,zone_1_wind_production,zone_2_wind_production,neighbor_region_3_load,wind,zone_4_wind_production,neighbor_region_1_load,zone_5_wind_production,natural_gas,zone_3_wind_production,rtmce,nuclear,damce,neighbor_region_2_load,coal
2018-05-06,3,21388.164083333333,164.792,2340.308,14297.47,9303.516666666666,5485.658,11794.75,606.283,4365.891666666666,608.15,-3.2432,801.225,13.4917,26932.62,5951.766666666666
2018-05-06,4,21212.9855,287.067,2231.212,14268.12,9305.983333333334,5395.867,11817.82,703.725,4348.808333333333,676.808,-2.2031,801.325,13.1547,27094.45,5761.108333333334
2018-05-06,5,21350.378083333333,392.975,2205.266,14341.66,9234.891666666666,5181.517,12023.9,790.5,4427.633333333333,724.133,-3.1415,800.45,14.0747,27407.52,5768.958333333333
2018-05-06,6,21388.817583333333,429.55,2155.147,14260.99,8604.808333333332,4909.133,12134.36,875.292,4377.175,769.433,7.9419,800.3666666666667,15.9434,27936.53,5811.55
2018-05-06,7,21917.9365,494.45,1980.265,14689.48,7407.05,4546.026,12757.61,675.083,5363.041666666667,776.183,2.8541,799.6416666666667,16.6641,29423.09,6462.841666666666
2018-05-06,8,23124.917083333334,363.4,1379.964,15813.87,5379.5,4018.35,13297.05,587.592,6832.625,762.308,15.3604,800.5583333333333,19.2859,30842.57,8231.408333333333
2018-05-06,9,24154.382083333334,333.058,641.624,16826.96,4017.883333333333,3010.767,13675.3,427.183,7027.216666666666,587.458,19.0492,801.025,21.3,32143.37,9708.533333333333
2018-05-06,10,25220.86633333333,274.192,375.544,17745.84,4357.0,2585.792,13968.29,297.697,6943.558333333333,534.133,19.2271,800.3083333333333,22.5229,33022.79,10159.125
2018-05-06,11,26290.88,358.167,323.463,18659.11,3637.3416666666667,2784.158,14200.14,232.358,7863.408333333334,602.058,18.6769,800.625,23.2789,33547.73,10776.658333333333
2018-05-06,12,27670.765916666667,366.542,293.25,19763.93,2638.866666666667,2072.008,14386.01,246.283,9546.458333333334,512.0,19.896,799.9083333333333,24.726,34171.0,11312.425
2018-05-06,13,28845.69975,289.333,277.134,20667.03,1933.075,1327.667,14490.9,244.742,10856.608333333334,326.925,21.8761,800.45,25.6025,34596.88,11800.75
2018-05-06,14,29997.020083333333,231.033,374.708,21454.46,1804.3833333333334,885.167,14536.81,186.408,12164.766666666666,218.292,22.6245,799.0666666666667,28.9905,34872.79,12098.841666666667
2018-05-06,15,30987.011916666666,206.075,507.93,22023.11,1675.0583333333334,679.383,14670.55,161.13,12855.975,226.658,26.3087,799.9583333333334,31.448,35166.02,12163.258333333333
2018-05-06,16,31793.27725,157.033,510.896,22426.3,1675.7166666666667,624.192,14973.23,149.367,13526.1,215.625,25.5602,798.9166666666666,31.0278,35853.38,12270.033333333333
2018-05-06,17,32302.28275,165.642,511.213,22437.35,1838.475,677.775,15326.91,116.608,13916.783333333333,236.897,26.298,801.5,33.706,36163.46,12324.975
2018-05-06,18,32167.778,140.792,685.084,22062.08,2204.883333333333,726.233,15603.15,97.901,13496.791666666668,215.942,30.3203,801.775,35.7864,35895.31,12415.933333333332
2018-05-06,19,31292.979833333335,106.458,1060.351,21238.14,3140.8166666666666,905.45,15582.66,69.367,11993.133333333333,184.958,27.2735,801.475,29.4841,35712.65,12337.966666666667
2018-05-06,20,30667.754166666666,82.358,1424.539,20932.07,4369.491666666667,1536.283,15769.14,53.108,10497.858333333334,209.708,23.5003,801.2916666666666,26.3528,36120.71,12008.791666666668
2018-05-06,21,29887.544833333333,97.708,1603.152,20058.8,6255.625,2414.15,15571.93,127.492,8636.691666666668,419.483,21.5783,801.0416666666666,25.2858,34504.3,11451.158333333333
2018-05-06,22,27909.31225,179.9,2344.846,18702.79,7814.133333333333,3140.058,14349.57,247.308,6489.766666666666,636.325,19.7239,802.8833333333333,22.8612,32315.5,10545.283333333333
2018-05-06,23,25455.22225,278.825,2996.903,17181.16,8621.725,3535.658,13292.77,437.267,5031.016666666666,783.017,16.1977,803.3083333333333,18.1779,30445.85,9011.925
2018-05-06,24,23850.35825,364.817,3263.307,16093.91,8222.091666666667,3549.908,12622.7,600.617,4901.558333333333,834.525,9.5318,803.1166666666667,15.7758,29245.01,8349.016666666666
2018-05-07,1,22868.83575,449.15,2652.979,15315.74,8470.508333333333,3508.258,12278.63,734.833,4542.758333333333,835.275,12.8145,802.4166666666666,15.0156,28563.93,7320.15
2018-05-07,2,22239.491166666667,629.517,2415.667,15021.87,8673.975,3742.342,12147.37,937.525,4503.691666666667,841.8,9.0952,802.7916666666666,13.8616,28319.66,6673.633333333333
2018-05-07,3,21965.849166666667,761.308,2270.262,14711.64,8772.725,3695.475,12138.18,1131.775,4370.216666666666,836.108,10.3068,802.5916666666667,13.3046,28594.39,6309.133333333333
2018-05-07,4,22078.649666666668,823.525,2279.803,14847.5,8617.033333333333,3481.242,12463.37,1356.975,4704.308333333333,837.667,7.6469,803.85,13.006,30144.62,6379.675
2018-05-07,5,23123.04466666667,836.967,2189.63,15623.58,8477.2,3251.26,13481.77,1440.892,4965.708333333333,836.067,12.6016,803.025,14.1965,32750.31,6875.05
2018-05-07,6,24833.09125,833.717,2190.631,16556.54,8913.583333333334,3216.618,14727.8,1494.792,5530.091666666666,836.76,14.4785,802.8416666666667,16.6567,34923.41,7373.575
2018-05-07,7,26264.16966666667,835.25,2634.122,17006.03,8728.858333333334,3056.05,15804.59,1495.583,5970.358333333334,837.587,15.0972,802.875,18.502,36697.16,8018.35
2018-05-07,8,27220.372,807.0,2652.893,17849.58,8027.6,3010.613,16256.06,1416.75,6614.683333333333,837.408,15.9397,802.4416666666667,19.6673,37604.77,8887.7
2018-05-07,9,28374.9975,668.567,2622.847,18670.05,6862.2,2432.093,16545.62,1216.008,8051.225,821.058,18.7155,801.8583333333333,21.9829,38338.54,10377.283333333333
2018-05-07,10,29703.24641666667,627.108,2777.479,19712.81,6832.583333333333,1558.817,16950.7,1063.258,8490.066666666668,776.917,20.4839,802.4916666666667,22.3547,39026.53,11012.183333333332
2018-05-07,11,31040.167416666667,663.033,2792.366,20789.15,7234.233333333334,1546.983,17266.47,1120.917,9253.6,756.942,20.5445,805.8416666666667,23.3213,39440.39,11278.6
2018-05-07,12,32366.639,666.442,2876.542,21917.04,7507.858333333334,1821.992,17447.56,1229.067,9950.358333333334,704.325,21.3134,805.9166666666666,23.753,39858.83,11716.508333333333
2018-05-07,13,33742.91883333333,610.333,2868.892,22951.85,8307.216666666667,2339.558,17834.04,1164.983,10028.625,610.8,29.2886,805.6,25.2707,40169.52,11729.616666666667
2018-05-07,14,34826.40158333333,578.158,2966.557,23901.44,9002.241666666667,3194.81,17894.91,1211.392,9975.075,487.967,31.4607,805.7,29.9244,40186.96,11832.375
2018-05-07,15,35770.410083333336,538.1,2785.304,24735.54,9472.858333333334,4117.651,17859.38,1230.658,10127.033333333333,424.283,32.5804,801.6166666666667,32.5561,40287.67,11983.916666666668
2018-05-07,16,36446.525166666666,552.55,2644.991,25211.04,9741.45,4620.717,17978.04,1260.283,10090.008333333333,451.292,40.8868,801.6166666666667,31.5038,40358.75,12056.45
2018-05-07,17,36525.25466666667,593.15,2786.655,24994.02,9860.266666666666,4797.65,17965.57,1126.975,10395.4,473.233,25.4798,801.0833333333334,31.9761,40296.2,12346.316666666668
2018-05-07,18,36010.2575,676.483,2785.221,24591.07,10059.616666666667,4811.442,17934.69,1092.192,9905.3,507.317,23.1173,801.0833333333334,30.1934,39779.72,12267.416666666668
2018-05-07,19,34817.69025,729.517,2711.657,23575.72,10426.925,4927.358,17797.68,1104.9,9029.191666666668,598.833,24.0612,800.9833333333333,25.7085,39140.32,12187.991666666667
2018-05-07,20,34030.216916666664,744.875,2788.622,23299.21,11719.675,5204.683,17848.03,1138.925,8348.258333333333,705.333,21.3183,800.7166666666667,23.9667,39243.09,11562.391666666666
2018-05-07,21,33099.21666666667,755.842,3391.924,21921.56,12769.966666666667,5877.85,17399.57,1204.892,7307.533333333334,771.758,19.7427,801.0666666666667,23.2827,37286.95,10770.85
2018-05-07,22,30588.51025,861.958,3494.869,20177.75,12955.808333333332,6444.6,16114.56,1356.067,5897.141666666666,830.55,18.9152,800.225,19.9303,34317.33,9546.058333333332
2018-05-07,23,28177.515583333334,906.717,3381.196,18497.69,12679.258333333333,6594.775,14936.33,1346.958,5273.433333333333,808.658,10.0468,801.1,13.7206,32042.32,8531.466666666667
2018-05-07,24,26268.488416666667,906.342,3456.281,17191.4,12680.4,6527.9,14035.36,1118.925,4354.575,682.467,-2.3075,801.6916666666667,8.692,30672.42,7506.691666666667
2018-05-08,1,25112.078916666665,880.408,3392.617,16516.66,12616.316666666668,6606.008,13417.42,1027.342,4129.05,759.067,-2.8481,800.5916666666667,8.134,29792.84,6781.941666666667
2018-05-08,2,24311.948,869.867,3322.718,16061.85,12224.616666666667,6631.383,13107.28,1004.075,4207.283333333334,761.475,-8.4781,801.7,6.2388,29410.96,6387.733333333334
2018-05-08,3,23876.168083333334,791.875,3106.695,15681.67,11845.291666666668,6686.267,13028.16,802.858,4252.5,796.217,-0.8871,800.7333333333333,5.4987,29570.98,6286.791666666667
2018-05-08,4,23727.9675,756.2,2982.61,15707.82,11713.375,6625.567,13155.15,720.217,3902.625,754.15,-1.5564,801.0166666666667,5.1183,30742.93,6157.816666666667
2018-05-08,5,24539.22575,415.1,3000.434,16193.74,12094.191666666668,6662.2,14016.96,933.025,3994.5833333333335,692.242,-13.8545,801.725,5.8464,33191.48,6250.516666666666
2018-05-08,6,26201.24325,378.425,3063.439,17137.39,12132.375,7066.933,15434.04,860.717,4556.175,709.558,5.0208,802.8166666666667,13.3769,35463.71,6934.575
2018-05-08,7,27550.172333333332,456.342,2855.046,17703.4,11950.433333333332,7231.654,16437.94,864.192,4617.3,687.892,12.4084,802.0666666666667,16.6,37050.19,7735.116666666667
2018-05-08,8,28490.82675,530.892,2412.6,18424.93,10734.475,7204.525,16810.91,966.958,5891.241666666667,679.883,16.1816,802.175,18.0313,38169.25,8707.041666666666
2018-05-08,9,29523.0245,484.075,1966.47,19361.08,9631.908333333333,6749.017,17049.81,956.65,6611.716666666666,439.058,17.843,802.725,19.3668,39096.8,9973.358333333334
2018-05-08,10,30847.71925,452.367,1661.793,20654.75,8095.991666666667,6161.9,17307.71,627.15,7507.491666666667,387.633,44.1934,801.725,20.5104,39756.05,11294.366666666667
2018-05-08,11,32157.76275,178.367,1276.845,21948.46,7606.525,5816.217,17396.95,345.0,8548.258333333333,357.917,27.0112,800.7416666666667,23.8278,40182.5,11746.35
2018-05-08,12,33348.17075,148.367,1019.533,23267.52,7556.425,5689.448,17421.14,410.908,9320.958333333334,337.042,26.1613,800.975,26.8355,40792.86,12086.716666666667
2018-05-08,13,34533.05566666667,218.75,1282.48,24360.36,7594.925,5321.967,17502.85,492.733,10352.508333333333,220.233,35.6523,800.6416666666667,27.2835,41412.46,12177.291666666668
2018-05-08,14,35329.33541666667,289.142,1282.119,25096.28,7710.758333333333,5340.188,17535.5,603.517,10731.225,96.017,48.8895,800.1166666666667,34.5589,41770.39,12139.975
2018-05-08,15,35816.32508333333,318.983,1361.285,25671.37,7684.275,5412.74,17485.48,577.583,10733.083333333334,52.325,65.8302,799.45,38.0411,42086.88,12214.35
2018-05-08,16,36086.65758333333,344.7,1051.426,25978.73,7841.283333333334,5677.008,17508.99,520.9,10551.125,134.817,25.1343,799.95,39.2232,42208.16,12211.741666666667
2018-05-08,17,35687.32708333333,347.283,1077.259,25760.95,7600.333333333333,5737.132,17365.81,445.417,10603.658333333333,203.258,55.2271,799.25,40.6574,41989.27,12119.475
2018-05-08,18,35099.27575,345.267,980.467,25188.7,7193.166666666667,5521.067,17091.65,470.025,10686.475,215.833,25.1343,799.4166666666666,40.1091,41249.29,12468.091666666667
2018-05-08,19,34166.46758333333,259.375,1090.492,24103.28,6987.55,5165.683,16842.19,437.408,10401.516666666666,173.667,30.9399,799.525,34.5488,40509.51,12611.983333333334
2018-05-08,20,33825.954,190.183,1267.58,23796.06,7039.058333333333,4903.975,16956.4,450.067,10025.683333333332,171.425,23.4617,799.825,32.3092,40744.75,12688.516666666666
2018-05-08,21,33183.43616666667,119.75,1519.15,22556.48,8696.058333333332,4894.392,16529.13,424.454,8310.025,238.192,37.1265,799.9916666666667,31.1285,38503.45,12116.491666666667
2018-05-08,22,30995.101583333333,138.308,2126.668,20805.54,9364.3,5772.717,15377.39,465.258,6846.783333333334,399.642,19.9461,799.5083333333333,26.8915,35389.24,11663.525
2018-05-08,23,28435.6,394.75,2091.097,19108.48,9071.075,5950.708,14392.57,423.05,4864.041666666667,552.583,19.9735,799.8916666666667,20.7779,32894.09,11164.283333333333
2018-05-08,24,26404.644666666667,470.925,1784.431,17795.74,8140.991666666667,5480.717,13463.91,545.408,5022.516666666666,676.008,18.6043,799.9833333333333,18.8694,31411.76,10594.6
2018-05-09,1,25187.6875,470.842,1329.246,16972.48,6989.158333333334,4697.356,13110.53,678.858,5071.883333333333,751.617,17.6162,801.2583333333333,17.5743,30347.17,10394.725
2018-05-09,2,24417.262,657.092,827.751,16420.52,6002.508333333333,3882.065,12880.45,711.225,5165.641666666666,754.258,18.0422,801.5916666666667,16.7231,29840.91,10414.641666666666
2018-05-09,3,24032.982333333333,715.85,723.484,16050.35,5323.183333333333,2926.931,12710.75,740.308,5211.083333333333,709.333,18.4125,800.5416666666666,16.6987,29838.09,10501.025
2018-05-09,4,24071.967416666666,767.2,417.235,15900.18,5064.916666666667,2552.192,12896.99,850.283,5516.558333333333,696.508,18.3622,801.6666666666666,16.8077,31084.23,10695.841666666667
2018-05-09,5,24805.43291666667,683.367,347.333,16552.53,4843.041666666667,2460.767,13849.45,813.792,5554.05,711.467,18.6873,801.225,17.7266,33579.64,10888.725
2018-05-09,6,26401.39775,665.933,501.883,17316.7,4584.058333333333,2187.0,15244.46,920.517,6867.516666666666,548.65,18.5233,801.15,19.3244,35922.88,11334.533333333333
2018-05-09,7,27709.867583333333,608.117,616.208,17770.17,4308.575,2023.293,16303.15,1075.808,7451.825,197.242,20.5419,801.275,20.825,37599.58,11676.075
2018-05-09,8,28766.830583333332,596.817,870.336,18489.81,4053.4166666666665,1675.7,16628.23,1087.65,8171.108333333334,77.033,21.3885,800.4416666666667,23.6322,38585.92,11675.233333333334
2018-05-09,9,30110.822083333333,546.725,932.249,19355.0,3503.983333333333,1280.5,16873.78,1080.425,9678.65,72.667,20.6792,800.825,25.8378,39285.46,12154.6
2018-05-09,10,31515.88,576.925,656.688,20542.08,3479.1916666666666,1085.238,17190.0,1111.233,10776.108333333334,93.7,24.8745,800.175,26.64,39982.37,12425.458333333332
2018-05-09,11,32865.10925,522.6,649.094,21601.24,3145.475,994.683,17462.22,1159.125,12279.925,92.508,23.5722,799.625,29.4471,40608.09,12631.05
2018-05-09,12,34257.50541666667,495.567,518.164,22723.16,3263.133333333333,828.4,17508.6,1144.183,13165.358333333334,135.675,24.6913,800.9083333333333,30.257,41459.54,12700.691666666668
2018-05-09,13,35629.12225,499.983,328.892,23708.23,3785.225,1072.488,17455.7,1277.217,13755.816666666668,142.575,25.7591,799.8833333333333,31.6583,42125.71,12773.366666666667
2018-05-09,14,36699.6565,548.5,366.35,24447.66,4490.266666666666,1429.058,17314.13,1420.299,14014.841666666667,132.433,24.1033,800.4,37.9021,42438.57,12704.466666666667
2018-05-09,15,37661.601083333335,609.279,498.857,25027.33,5168.233333333334,1846.433,17218.35,1519.75,13988.15,149.908,22.3191,799.65,42.9305,42619.52,13031.491666666667
2018-05-09,16,38411.12508333333,597.533,592.231,25389.17,5773.558333333333,2328.264,17132.49,1593.733,14312.641666666666,170.958,23.2744,799.4833333333333,45.5239,42933.9,13221.841666666667
2018-05-09,17,38481.28525,658.033,662.109,25095.4,6077.233333333334,2812.528,17022.77,1534.867,14402.25,175.583,24.2134,798.4666666666667,47.4444,42910.93,13299.991666666667
2018-05-09,18,37737.027083333334,644.683,582.723,24502.01,6294.366666666667,3259.242,16826.62,1506.117,13472.858333333334,141.383,23.9458,799.1166666666667,44.4054,42515.82,13394.433333333332
2018-05-09,19,36267.839166666665,485.983,820.11,23521.18,6415.75,3473.167,16625.82,1364.383,12583.6,117.375,23.5091,799.35,36.3109,42031.81,13329.85
2018-05-09,20,35202.828166666666,343.708,1387.404,23158.48,7873.283333333334,3583.6,16765.98,1155.733,10671.433333333332,105.842,22.9973,799.525,31.6064,41898.57,12923.866666666667
2018-05-09,21,34140.524666666664,336.95,2177.282,22064.9,9442.75,4463.1,16477.69,1093.325,8815.116666666667,107.4,21.1861,799.825,30.5132,39679.58,12330.041666666668
2018-05-09,22,31775.3805,378.075,2756.765,20437.68,10655.225,5375.542,15307.09,1019.95,6986.95,151.775,20.0095,798.6166666666667,26.5096,36803.25,11334.983333333334
2018-05-09,23,29128.661416666666,309.283,3149.442,18684.04,11362.783333333333,5844.383,14220.82,1048.967,5475.633333333333,402.75,16.5925,799.6166666666667,18.5122,34334.0,10104.216666666667
2018-05-09,24,27039.206,262.792,3315.712,17461.79,11741.783333333333,6155.41,13525.25,1109.175,4886.25,663.85,10.3971,799.0166666666667,15.0188,32397.87,8797.716666666667
2018-05-10,1,25748.131916666665,195.567,3325.464,16677.34,11652.141666666666,6337.615,13067.78,1077.475,4461.608333333334,816.142,5.5125,799.675,15.1574,31258.95,8497.941666666668
2018-05-10,2,24888.68,145.167,3586.759,16119.22,10785.233333333334,5905.311,12882.17,1101.292,4484.283333333334,816.133,14.5984,799.575,13.2463,30567.88,8453.516666666666
2018-05-10,3,24322.871,132.592,3493.358,15755.43,9824.425,5170.975,12842.41,1093.725,4492.716666666666,801.35,14.0767,799.7166666666667,13.9623,30576.26,8302.575
2018-05-10,4,24248.43358333333,149.575,3157.986,15680.06,7919.458333333333,4163.791,13097.06,1152.433,5380.008333333333,785.825,14.6685,800.5166666666667,13.2667,31797.96,9333.808333333332
2018-05-10,5,25123.59875,163.175,2823.664,16435.07,7821.508333333333,2998.108,13989.24,1143.25,5402.9,727.783,17.9599,799.6583333333333,13.8894,34240.92,10061.791666666666
2018-05-10,6,26524.1045,294.1,2842.913,17260.02,7890.6,2777.699,15286.85,1208.875,5482.475,665.092,18.508,799.9,17.2709,36469.96,10777.3
2018-05-10,7,27846.309333333335,394.792,2583.112,17825.43,8872.825,3416.207,16183.91,1245.675,5722.491666666667,473.892,18.4357,799.6166666666667,18.7296,38249.85,10717.566666666668
2018-05-10,8,28776.107666666667,297.992,2444.163,18538.04,7853.741666666667,4414.775,16266.81,1162.15,6638.116666666667,459.65,18.3683,800.2166666666667,20.0414,39358.0,11429.666666666668
2018-05-10,9,29800.1435,221.983,1683.375,19516.01,7888.075,4443.866,16187.65,1024.217,7369.258333333333,400.825,19.5164,800.4333333333333,21.8528,40375.79,11585.175
2018-05-10,10,31078.636333333332,224.9,1396.582,20815.34,7928.183333333333,4988.674,16443.28,1017.95,7947.391666666666,290.95,19.2587,799.65,22.8229,41199.13,11705.0
2018-05-10,11,32227.342833333332,244.317,1747.04,21497.47,7700.15,4839.3,16285.48,890.393,8774.741666666667,251.325,20.5476,799.1,25.1287,41225.95,12413.925
2018-05-10,12,33378.9415,277.567,1508.404,22962.98,7492.55,4663.225,16568.2,914.433,10007.141666666666,163.55,26.3852,798.0333333333333,29.105,42617.49,12956.041666666668
2018-05-10,13,34670.11483333333,442.658,1376.274,23915.1,7918.408333333334,4467.954,16611.18,1120.542,10459.541666666666,151.642,25.4034,798.4333333333333,29.8798,43095.67,13311.666666666668
2018-05-10,14,35777.359416666666,479.783,1415.805,24656.68,8594.783333333333,4739.142,16697.92,1208.925,10481.991666666667,145.417,74.5947,797.7416666666667,33.5976,43451.81,13396.633333333333
2018-05-10,15,36647.015,470.933,1862.556,25178.87,9839.233333333334,5142.572,16649.82,1139.833,9999.225,147.102,28.7079,798.2916666666666,34.6262,43705.17,13242.383333333333
2018-05-10,16,37445.78516666667,506.45,2432.78,25548.06,11407.816666666668,5846.383,16634.39,1187.525,9339.783333333333,133.433,23.7754,797.5416666666666,33.593,43543.61,12873.825
2018-05-10,17,37491.79616666667,620.433,3046.598,25121.76,12465.508333333333,6428.021,16577.14,1245.425,8977.933333333332,302.675,23.1227,796.5833333333334,33.0943,42900.02,12683.675
2018-05-10,18,36993.483583333335,713.783,3341.662,24339.26,12773.75,6821.212,16461.4,1264.85,8298.55,430.083,22.4344,797.5666666666667,32.2039,42241.69,12495.516666666666
2018-05-10,19,35803.091166666665,800.308,3419.181,23477.5,12911.408333333333,6948.217,16224.43,1123.15,7403.483333333334,490.292,22.9912,796.875,28.092,41561.29,12157.6
2018-05-10,20,34903.171916666666,848.192,3496.313,23314.96,13506.116666666667,7001.383,16534.66,1075.608,6898.2,521.542,19.8227,796.9666666666667,25.2631,41692.44,11550.6
2018-05-10,21,33917.517583333334,857.3,3760.059,22141.52,14035.091666666667,7382.2,16227.24,1045.117,6284.366666666667,602.518,17.9103,797.0416666666666,23.612,39657.57,10940.233333333334
2018-05-10,22,31630.10425,882.717,3877.313,20558.43,14025.85,7613.858,15166.09,1001.658,5151.908333333334,738.507,17.856,798.4333333333333,21.6206,36618.11,10204.5
2018-05-10,23,29064.1115,809.925,3840.673,18878.46,14099.233333333334,7556.917,14226.52,1022.1,4214.058333333333,820.496,15.0012,798.575,14.7721,33990.3,8617.516666666666
2018-05-10,24,27015.21825,816.667,3758.347,17707.77,14150.283333333333,7531.333,13477.93,1150.0,3462.8083333333334,827.386,7.3545,799.9583333333334,10.9656,32240.8,7647.516666666666
2018-05-11,1,25790.26125,770.808,3841.72,16930.35,14167.5,7567.435,13008.21,1131.283,3198.0416666666665,833.426,11.3999,799.9666666666667,10.349,31147.9,7006.258333333333
2018-05-11,2,24946.122666666666,760.325,3820.71,16353.18,14027.316666666668,7649.803,12831.97,1123.033,3026.241666666667,822.304,9.4947,798.9083333333333,7.9785,30451.59,6412.016666666666
2018-05-11,3,24438.891333333333,771.025,3785.264,16005.67,13622.408333333333,7470.653,12778.34,1134.242,3008.7833333333333,802.769,6.5014,799.925,7.1314,30530.14,6254.858333333334
2018-05-11,4,24317.315833333334,800.648,3640.233,16023.38,13151.341666666667,7201.342,13044.73,1090.675,3248.5833333333335,801.508,7.2745,799.8416666666667,6.147,31636.52,6420.291666666667
2018-05-11,5,25095.12475,774.683,3564.548,16627.34,12994.808333333332,7032.375,13990.86,894.642,3180.8,800.487,11.636,800.3833333333333,4.6629,33899.87,6934.291666666667
2018-05-11,6,26730.192166666668,693.542,3699.314,17464.2,13202.458333333332,6835.367,15204.33,985.625,3325.6916666666666,765.548,12.9699,800.7166666666667,12.7734,36072.34,7350.733333333334
2018-05-11,7,28134.408166666668,402.175,3747.916,18109.67,12611.008333333333,7244.425,16186.5,1020.117,3718.475,711.837,15.4828,800.6,17.6938,37877.56,8285.55
2018-05-11,8,29081.756833333333,288.725,3454.924,19073.79,11480.858333333334,7169.192,16398.02,814.883,5657.408333333334,720.225,16.8961,801.425,19.1229,39274.7,8810.308333333332
2018-05-11,9,30073.244666666666,287.2,2613.228,20235.74,10314.925,6948.25,16441.53,810.033,6882.783333333334,607.173,17.3411,800.375,20.8571,40379.5,9744.558333333332
2018-05-11,10,31127.329416666667,328.517,2013.46,21417.86,9927.8,6693.254,16424.66,736.683,7291.0,413.048,19.4184,800.125,21.3389,41116.26,10112.975
2018-05-11,11,32192.51683333333,343.575,1796.078,22508.22,9724.4,6677.2,16380.41,880.775,8095.516666666666,231.748,18.1421,799.2916666666666,23.1002,41898.13,10646.458333333334
2018-05-11,12,33265.31483333333,404.875,1564.39,23459.71,9491.866666666667,6641.988,16257.15,873.958,8969.65,185.102,19.7418,799.5666666666667,26.4857,42567.5,11214.933333333332
2018-05-11,13,34318.7235,389.258,1535.353,24443.53,9415.8,6403.872,16241.4,865.292,9399.791666666666,243.759,22.8215,799.4083333333333,29.6691,42815.93,11808.258333333333
2018-05-11,14,35158.29708333333,336.867,1524.627,25196.14,9789.125,6295.467,16095.75,846.3,9473.191666666668,469.631,23.447,799.25,34.6416,42695.34,11878.5
2018-05-11,15,35755.501083333336,466.767,1576.101,25689.36,10212.725,6381.892,15941.95,829.308,9615.833333333334,616.015,26.3038,798.9666666666667,32.9634,42721.9,11571.125
2018-05-11,16,36187.78125,451.217,1771.138,25907.94,10248.391666666666,6461.792,15778.19,775.05,10222.683333333332,769.889,29.8991,798.9916666666667,33.3937,42689.59,11356.341666666667
2018-05-11,17,35810.61275,387.275,1853.157,25499.78,10499.666666666666,6477.955,15573.82,730.642,9669.158333333333,822.017,51.4799,798.5666666666667,32.8471,42165.18,11275.275
2018-05-11,18,34907.93433333333,433.825,2032.6,24636.63,11016.075,6617.475,15443.37,676.5,8792.966666666667,813.1,23.1791,799.975,31.5087,41401.97,11209.383333333333
2018-05-11,19,33777.13883333333,571.092,2050.15,23404.32,11406.475,7024.108,15324.36,690.175,7900.233333333334,781.25,20.9505,800.2166666666667,27.8389,40730.38,10913.575
2018-05-11,20,33124.83425,574.433,2302.966,23038.18,11897.041666666668,7213.825,15372.69,592.608,7023.366666666667,754.758,21.1342,799.3666666666667,25.467,40508.4,10482.775
2018-05-11,21,32507.13091666667,564.2,3109.485,21999.38,12266.083333333332,7171.392,15272.08,443.958,6500.475,733.008,18.9537,800.0833333333334,24.4749,38776.27,10123.158333333333
2018-05-11,22,30744.2315,535.275,3563.592,20721.25,12237.616666666667,6898.508,14359.95,439.808,5936.875,773.217,18.1453,800.7416666666667,22.2213,35980.09,10043.983333333334
2018-05-11,23,28678.590333333334,554.125,3633.719,19396.08,12097.766666666666,6701.725,13634.89,574.733,4719.1,791.75,22.0658,799.85,16.0997,33641.37,9701.475
2018-05-11,24,26972.527833333334,583.108,3419.885,18156.86,12070.183333333332,6846.075,12933.16,440.0,3688.025,808.783,17.5655,800.8083333333333,13.551,31808.03,9095.191666666668
2018-05-12,1,25810.656333333332,547.858,3393.304,17377.33,11878.95,6834.95,12533.05,463.2,3600.8416666666667,805.608,15.4557,800.175,15.9128,30712.75,8085.541666666667
2018-05-12,2,25012.779,529.192,3380.404,16745.43,11781.05,6867.067,12364.08,308.717,3326.3416666666667,763.858,12.6966,799.275,14.5505,30109.89,7163.716666666666
2018-05-12,3,24472.212333333333,543.692,3383.559,16268.23,11971.241666666667,6911.083,12216.43,212.883,3241.3166666666666,779.517,9.8225,799.2,13.3889,29812.11,6526.341666666666
2018-05-12,4,24249.67475,544.117,3260.853,15971.01,11768.133333333333,7164.108,12311.18,208.067,3324.675,773.358,11.4737,799.2416666666667,13.2817,30116.99,6324.491666666667
2018-05-12,5,24335.755666666668,531.4,3061.591,16002.68,11707.841666666667,7122.108,12671.38,304.775,3511.3083333333334,749.475,10.0587,799.25,13.014,30887.94,6229.725
2018-05-12,6,24688.529166666667,434.967,3059.693,15961.68,11766.566666666668,7207.831,12984.02,355.575,3406.45,719.858,8.9175,799.175,14.7885,31938.4,6188.875
2018-05-12,7,25421.871333333333,677.383,2849.532,16790.07,11589.958333333332,6957.54,13691.51,586.717,4125.65,668.017,0.9521,799.0083333333333,16.2552,33674.2,6611.35
2018-05-12,8,26929.61375,540.175,2751.801,18220.38,10911.275,7086.208,14253.38,424.675,5407.05,672.258,12.7209,799.275,17.2446,35248.19,7214.666666666667
2018-05-12,9,28324.404833333334,468.4,2653.94,19630.53,10000.566666666668,6726.533,14571.59,447.625,6636.883333333333,495.383,14.4847,799.6833333333333,19.2461,36670.77,8382.05
2018-05-12,10,29691.06275,497.767,2161.754,21058.53,9345.525,6410.033,14596.57,398.233,7164.416666666667,391.817,18.3072,800.4416666666667,20.9431,37464.11,9005.675
